ts,ax,ay,az,gx,gy,gz
1776353563280,-0.24091712657511233,25.592069873699543,-6.616374972667544,254.47954326617193,-151.10594157434957,-246.3131778492079
1776353563297,4.119373009380698,22.260837831060588,-4.520700441609882,221.06371701609828,-94.68698759596764,-220.7644727681817
1776353563313,7.664886977386474,20.592976807293294,-1.280447806328535,171.37201442674785,18.937437134290715,-217.36542912772484
1776353563330,10.645217377904057,20.092289677374065,0.6335667102973908,130.3845546514999,97.19121498345028,-212.24397570313087
1776353563347,23.088333487591147,20.52549083251953,5.147085825568437,112.10228292277516,40.7490383618903,-134.8143831207384
1776353563363,32.6989611492753,21.208437148340046,6.748507972462102,122.46031944061285,-62.167384617837236,-36.45507601562171
1776353563380,33.38669323806762,20.610784266662595,6.901586291260272,113.6007922757301,-89.37803864846764,49.91008081258868
1776353563397,31.241637603649494,19.658041351263225,6.268619665747881,73.74071669469531,-29.817071293380188,158.4698690468638
1776353563413,26.51219208374023,19.996672125354408,2.6309295183479784,67.95650269417831,6.552475385907325,238.24423825056496
1776353563431,23.25862049614787,20.101417863464356,1.389385589300841,86.70746200374933,7.31601540303388,306.2202752857695
1776353563447,16.002992365044353,20.846762475530802,2.2875109254583714,99.75691407346304,-1.1626066259892442,377.5869275079951
1776353563463,8.475623514556885,21.955278720965982,3.399766795813292,88.94975846675116,8.40999399579013,411.73749086746534
1776353563480,5.1138656930118795,23.40706114520803,3.434782579614967,64.39317251361514,28.637782784116833,442.17898830005186
1776353563497,-2.0519804603576657,27.69133669362813,1.0350444742500782,54.63344349159764,45.95719762290301,466.69327489165795
1776353563513,-12.420069580620526,32.555157366235555,-1.2725174517206848,71.82249904743225,56.45774603777302,453.3533143859761
1776353563531,-16.817919924163817,35.75740208669453,-1.1427809186086058,87.78855117576812,78.43559065467613,433.94068733074926
1776353563546,-23.76798806838989,43.81239517386555,2.1227602890450505,60.007453406036596,137.66889675980514,467.47847343864265
1776353563563,-27.916839685711263,51.0222330291748,5.758504818802513,-1.265392221818062,146.72488065578497,544.5521312030074
1776353563579,-31.414020707702633,52.43151881234049,4.335002860491443,-13.004758726879732,83.45413361904554,602.0787711100362
1776353563597,-39.745694308747346,49.454330216979976,0.2085956233587116,51.46070450891082,-53.40460025235855,592.8918934688022
1776353563612,-42.413731322479244,37.304954477038976,2.551920936628058,93.63093106725695,-140.48626783016536,530.4680625683877
1776353563630,-39.397786295484,23.585880858179927,8.431032444784814,47.3005865496178,-160.01377866723183,409.99204968544694
1776353563646,-38.980895127691696,17.530046449500322,8.540716949904617,-18.209320185747135,-97.03609455721012,279.82003686053946
1776353563662,-35.37687389779547,9.299977073669433,5.284453145819902,-91.121990849247,14.845967698798193,145.3939909752513
1776353563679,-32.204406366364935,7.0938698814392085,3.2208014272930097,-151.33882370429032,115.2455632995717,31.945539238769168
1776353563696,-24.01863190407087,5.693561769977212,-2.2346867324393243,-147.11006234383868,124.88987236989975,-47.884898987828635
1776353563712,-16.02678580348808,4.921430565533042,-7.654859942760318,-72.18740873402935,35.52290545807671,-53.20193146421135
1776353563729,-14.293383253545686,3.317616482001543,-7.607873442918807,-10.188833949076264,-51.11079391773107,-51.70419050753802
1776353563746,-14.41997739697881,-1.105073703765869,-4.461593332396447,7.4694282819815365,-86.36826114918816,-72.34584180201696
1776353563762,-15.943736896868794,-4.566192063251138,-2.6821035330072043,-0.08162764413167528,-81.77277327182017,-105.13723849778968
1776353563779,-15.90737459382899,-5.670366772350668,-2.741359877965599,-1.5375413227406316,-85.87424722689947,-134.01874804470197
1776353563796,-14.256423423004149,-6.66500909358561,-4.216337738225609,23.63156831119931,-128.32439201290563,-151.34517578021843
1776353563813,-13.73733101395294,-6.868664118736982,-6.110001175414025,47.06151285319443,-152.48237495626887,-153.15036745709614
1776353563829,-14.520084734698385,-6.672639442333579,-5.764787223540246,44.764694405142976,-136.41246980160295,-160.76658845717228
1776353563846,-16.792182548578083,-5.639689894536137,-5.492447661480307,26.05133528695287,-105.89991108089164,-189.33068545297573
1776353563863,-17.93062485346049,-3.84403806489706,-8.352321252276003,35.10051631451936,-118.6054426353277,-220.3598387013718
1776353563879,-19.317317112024128,-1.006910851177573,-10.200495296312868,65.4323584750759,-86.83521386198525,-255.86765627157195
1776353563897,-19.186981590105592,0.8066969063907862,-8.9112178484492,60.63610401724457,-22.757461191788586,-266.325058381455
1776353563913,-18.38776860972941,3.5200767444103955,-7.8686921515982595,54.74378519763919,-20.592658347562434,-280.22490315378116
1776353563930,-20.457704413494465,7.1573156409114596,-11.911751225170493,51.83072659210168,-63.11009415727157,-318.45068522116117
1776353563946,-21.70029565963745,11.309460454559325,-16.45489785533361,90.02462533643606,-83.65023518030577,-341.1509828522386
1776353563963,-23.447315268054602,24.71983286590576,-25.11682047883235,152.63052175936645,-85.79879412713835,-320.9578564201761
1776353563979,-27.933599681854247,31.955560364753005,-27.022155795244498,212.33880604956732,-59.04118654415489,-275.5250226651387
1776353563996,-32.654816887122394,33.01903364562988,-25.853187346129864,228.86137516128667,-64.14515468447364,-304.48065342492396
1776353564013,-37.28325877805948,36.28352907055765,-24.610147260240836,236.65214847579168,-84.71175586035247,-359.07645915910024
1776353564030,-32.43395119945109,39.21388168046325,-23.401075312264076,246.8722151723951,-95.17299653654906,-390.58535123441965
1776353564046,-29.816938562774656,39.16794264384806,-22.761973471932297,264.26111181806056,-86.79418491564098,-389.6213929764774
1776353564063,-23.94246434533,36.68141399765015,-18.718316468999532,269.93191735759865,-69.04769371597955,-383.2067798363249
1776353564079,-17.39716767283976,33.1652290365139,-13.144316423068009,252.50228546372327,-34.38079879110761,-371.4937157494267
1776353564097,-13.63737324077189,31.559619667063465,-11.160270558034442,245.28192856756272,-34.37508192277231,-350.20346969136335
1776353564113,-5.8753726275891065,28.045379483319444,-8.303988744653015,247.34300645150574,-66.88009220174098,-318.9039638952399
